RUN	performance.BasicScript	basicscript	1603852343552	 	3.3.1
USER	Not Friendly and Open Scenario	256	START	1603852372972	1603852372972
USER	Not Friendly and Open Scenario	257	START	1603852373032	1603852373032
USER	Not Friendly and Open Scenario	258	START	1603852373092	1603852373092
USER	Not Friendly and Open Scenario	259	START	1603852373151	1603852373151
USER	Not Friendly and Open Scenario	260	START	1603852373202	1603852373202
USER	Not Friendly and Open Scenario	261	START	1603852373261	1603852373261
USER	Not Friendly and Open Scenario	262	START	1603852373322	1603852373322
USER	Not Friendly and Open Scenario	263	START	1603852373381	1603852373381
USER	Not Friendly and Open Scenario	264	START	1603852373442	1603852373442
USER	Not Friendly and Open Scenario	265	START	1603852373502	1603852373502
USER	Not Friendly and Open Scenario	266	START	1603852373561	1603852373561
USER	Not Friendly and Open Scenario	267	START	1603852373622	1603852373622
USER	Not Friendly and Open Scenario	268	START	1603852373681	1603852373681
REQUEST	83		request_2	1603852360503	1603852373729	OK	 
USER	Friendly and CLosed Scenario	83	END	1603852345223	1603852373731
USER	Not Friendly and Open Scenario	269	START	1603852373732	1603852373732
REQUEST	163		request_1	1603852363553	1603852373775	OK	 
REQUEST	160		request_1	1603852362952	1603852373775	OK	 
REQUEST	10		request_2	1603852363572	1603852373776	OK	 
USER	Friendly and CLosed Scenario	10	END	1603852345177	1603852373777
REQUEST	4		request_2	1603852363583	1603852373783	OK	 
USER	Friendly and CLosed Scenario	4	END	1603852345154	1603852373783
REQUEST	165		request_1	1603852363953	1603852373786	OK	 
REQUEST	166		request_1	1603852364153	1603852373787	OK	 
USER	Not Friendly and Open Scenario	270	START	1603852373791	1603852373791
USER	Not Friendly and Open Scenario	271	START	1603852373852	1603852373852
USER	Not Friendly and Open Scenario	272	START	1603852373912	1603852373912
USER	Not Friendly and Open Scenario	273	START	1603852373971	1603852373971
USER	Not Friendly and Open Scenario	274	START	1603852374031	1603852374031
USER	Not Friendly and Open Scenario	275	START	1603852374092	1603852374092
USER	Not Friendly and Open Scenario	276	START	1603852374152	1603852374152
USER	Not Friendly and Open Scenario	277	START	1603852374202	1603852374202
USER	Not Friendly and Open Scenario	278	START	1603852374251	1603852374251
USER	Not Friendly and Open Scenario	279	START	1603852374301	1603852374301
USER	Not Friendly and Open Scenario	280	START	1603852374352	1603852374352
USER	Not Friendly and Open Scenario	281	START	1603852374402	1603852374402
USER	Not Friendly and Open Scenario	282	START	1603852374451	1603852374451
USER	Not Friendly and Open Scenario	283	START	1603852374501	1603852374501
USER	Not Friendly and Open Scenario	284	START	1603852374551	1603852374551
USER	Not Friendly and Open Scenario	285	START	1603852374602	1603852374602
USER	Not Friendly and Open Scenario	286	START	1603852374652	1603852374652
USER	Not Friendly and Open Scenario	287	START	1603852374702	1603852374702
REQUEST	74		request_2	1603852360503	1603852374731	OK	 
USER	Friendly and CLosed Scenario	74	END	1603852345221	1603852374732
USER	Not Friendly and Open Scenario	288	START	1603852374752	1603852374752
REQUEST	167		request_1	1603852364353	1603852374788	OK	 
REQUEST	88		request_2	1603852363572	1603852374794	OK	 
USER	Friendly and CLosed Scenario	88	END	1603852345224	1603852374795
REQUEST	71		request_2	1603852363612	1603852374801	OK	 
USER	Friendly and CLosed Scenario	71	END	1603852345221	1603852374802
USER	Not Friendly and Open Scenario	289	START	1603852374802	1603852374802
REQUEST	84		request_2	1603852363612	1603852374806	OK	 
USER	Friendly and CLosed Scenario	84	END	1603852345223	1603852374807
REQUEST	26		request_2	1603852363612	1603852374812	OK	 
USER	Friendly and CLosed Scenario	26	END	1603852345205	1603852374813
USER	Not Friendly and Open Scenario	290	START	1603852374852	1603852374852
USER	Not Friendly and Open Scenario	291	START	1603852374901	1603852374901
USER	Not Friendly and Open Scenario	292	START	1603852374952	1603852374952
USER	Not Friendly and Open Scenario	293	START	1603852375002	1603852375002
USER	Not Friendly and Open Scenario	294	START	1603852375051	1603852375051
USER	Not Friendly and Open Scenario	295	START	1603852375101	1603852375101
USER	Not Friendly and Open Scenario	296	START	1603852375151	1603852375151
REQUEST	149		request_1	1603852360752	1603852375733	OK	 
REQUEST	80		request_2	1603852361542	1603852375735	OK	 
USER	Friendly and CLosed Scenario	80	END	1603852345223	1603852375737
REQUEST	44		request_2	1603852364583	1603852375793	OK	 
USER	Friendly and CLosed Scenario	44	END	1603852345213	1603852375794
REQUEST	164		request_1	1603852363752	1603852375806	OK	 
USER	Not Friendly and Open Scenario	297	START	1603852376652	1603852376652
REQUEST	159		request_1	1603852362752	1603852376735	OK	 
REQUEST	53		request_2	1603852361543	1603852376735	OK	 
USER	Friendly and CLosed Scenario	53	END	1603852345216	1603852376736
REQUEST	86		request_2	1603852362558	1603852376738	OK	 
USER	Friendly and CLosed Scenario	86	END	1603852345224	1603852376739
REQUEST	173		request_1	1603852365553	1603852376799	OK	 
REQUEST	116		request_2	1603852365593	1603852376800	OK	 
USER	Not Friendly and Open Scenario	116	END	1603852350152	1603852376800
REQUEST	87		request_2	1603852364613	1603852376806	OK	 
USER	Friendly and CLosed Scenario	87	END	1603852345224	1603852376806
REQUEST	48		request_2	1603852364613	1603852376807	OK	 
USER	Friendly and CLosed Scenario	48	END	1603852345215	1603852376808
REQUEST	120		request_2	1603852364624	1603852376811	OK	 
REQUEST	118		request_2	1603852364613	1603852376811	OK	 
USER	Not Friendly and Open Scenario	118	END	1603852352142	1603852376811
USER	Not Friendly and Open Scenario	120	END	1603852354152	1603852376812
REQUEST	117		request_2	1603852364613	1603852376813	OK	 
USER	Not Friendly and Open Scenario	117	END	1603852351152	1603852376814
USER	Not Friendly and Open Scenario	298	START	1603852377712	1603852377712
REQUEST	72		request_2	1603852363552	1603852377740	OK	 
USER	Friendly and CLosed Scenario	72	END	1603852345221	1603852377741
REQUEST	121		request_2	1603852365593	1603852377796	OK	 
REQUEST	81		request_2	1603852365623	1603852377797	OK	 
USER	Not Friendly and Open Scenario	121	END	1603852355151	1603852377797
USER	Friendly and CLosed Scenario	81	END	1603852345223	1603852377798
REQUEST	169		request_1	1603852364752	1603852377814	OK	 
USER	Not Friendly and Open Scenario	299	START	1603852378592	1603852378592
REQUEST	73		request_2	1603852363583	1603852378737	OK	 
USER	Friendly and CLosed Scenario	73	END	1603852345221	1603852378737
REQUEST	97		request_2	1603852365633	1603852378797	OK	 
USER	Friendly and CLosed Scenario	97	END	1603852345226	1603852378798
REQUEST	171		request_1	1603852365153	1603852378811	OK	 
USER	Not Friendly and Open Scenario	300	START	1603852379392	1603852379392
REQUEST	101		request_2	1603852363593	1603852379740	OK	 
USER	Not Friendly and Open Scenario	101	END	1603852345227	1603852379741
REQUEST	33		request_2	1603852363602	1603852379742	OK	 
USER	Friendly and CLosed Scenario	33	END	1603852345209	1603852379744
REQUEST	175		request_1	1603852365954	1603852379810	OK	 
REQUEST	177		request_1	1603852366273	1603852379814	OK	 
REQUEST	183		request_1	1603852367022	1603852379815	OK	 
REQUEST	178		request_1	1603852366403	1603852379817	OK	 
REQUEST	172		request_1	1603852365353	1603852379824	OK	 
REQUEST	184		request_1	1603852367152	1603852379824	OK	 
USER	Not Friendly and Open Scenario	301	START	1603852380151	1603852380151
REQUEST	168		request_1	1603852364552	1603852380739	OK	 
REQUEST	174		request_1	1603852365753	1603852380829	OK	 
REQUEST	185		request_1	1603852367274	1603852380830	OK	 
REQUEST	186		request_1	1603852367403	1603852380836	OK	 
USER	Not Friendly and Open Scenario	302	START	1603852380912	1603852380912
USER	Not Friendly and Open Scenario	303	START	1603852381702	1603852381702
REQUEST	114		request_2	1603852364613	1603852381743	OK	 
USER	Not Friendly and Open Scenario	114	END	1603852348152	1603852381744
REQUEST	170		request_1	1603852364952	1603852381751	OK	 
REQUEST	21		request_2	1603852366633	1603852381838	OK	 
REQUEST	188		request_1	1603852367653	1603852381838	OK	 
USER	Friendly and CLosed Scenario	21	END	1603852345203	1603852381839
REQUEST	192		request_1	1603852368153	1603852381845	OK	 
REQUEST	194		request_1	1603852368333	1603852381846	OK	 
REQUEST	193		request_1	1603852368243	1603852381849	OK	 
REQUEST	82		request_2	1603852368662	1603852381852	OK	 
USER	Friendly and CLosed Scenario	82	END	1603852345223	1603852381853
USER	Not Friendly and Open Scenario	304	START	1603852382592	1603852382592
REQUEST	176		request_1	1603852366153	1603852382751	OK	 
REQUEST	110		request_2	1603852365633	1603852382752	OK	 
USER	Not Friendly and Open Scenario	110	END	1603852345229	1603852382754
REQUEST	43		request_2	1603852366642	1603852382758	OK	 
USER	Friendly and CLosed Scenario	43	END	1603852345212	1603852382760
REQUEST	68		request_2	1603852366642	1603852382838	OK	 
USER	Friendly and CLosed Scenario	68	END	1603852345220	1603852382839
REQUEST	199		request_1	1603852368783	1603852382851	OK	 
REQUEST	41		request_2	1603852368662	1603852382852	OK	 
USER	Friendly and CLosed Scenario	41	END	1603852345212	1603852382852
REQUEST	201		request_1	1603852368962	1603852382853	OK	 
USER	Not Friendly and Open Scenario	305	START	1603852383642	1603852383642
REQUEST	180		request_1	1603852366653	1603852383759	OK	 
REQUEST	181		request_1	1603852366772	1603852383760	OK	 
REQUEST	62		request_2	1603852367653	1603852383768	OK	 
USER	Friendly and CLosed Scenario	62	END	1603852345219	1603852383769
REQUEST	182		request_1	1603852366902	1603852383843	OK	 
REQUEST	202		request_1	1603852369062	1603852383869	OK	 
REQUEST	126		request_2	1603852369603	1603852383877	OK	 
USER	Not Friendly and Open Scenario	126	END	1603852356142	1603852383878
REQUEST	17		request_2	1603852367662	1603852384768	OK	 
USER	Friendly and CLosed Scenario	17	END	1603852345200	1603852384769
REQUEST	94		request_2	1603852367642	1603852384844	OK	 
USER	Friendly and CLosed Scenario	94	END	1603852345226	1603852384846
REQUEST	208		request_1	1603852369603	1603852384879	OK	 
REQUEST	189		request_1	1603852367772	1603852385768	OK	 
REQUEST	5		request_2	1603852367653	1603852385866	OK	 
REQUEST	125		request_2	1603852368593	1603852385868	OK	 
REQUEST	197		request_1	1603852368603	1603852385870	OK	 
REQUEST	190		request_1	1603852367903	1603852385870	OK	 
USER	Friendly and CLosed Scenario	5	END	1603852345154	1603852385867
USER	Not Friendly and Open Scenario	125	END	1603852355941	1603852385869
REQUEST	211		request_1	1603852369872	1603852385877	OK	 
REQUEST	213		request_1	1603852370062	1603852385883	OK	 
REQUEST	191		request_1	1603852368023	1603852386768	OK	 
REQUEST	119		request_2	1603852368712	1603852386871	OK	 
REQUEST	198		request_1	1603852368692	1603852386871	OK	 
USER	Not Friendly and Open Scenario	119	END	1603852353152	1603852386873
REQUEST	215		request_1	1603852370223	1603852386879	OK	 
REQUEST	49		request_2	1603852368652	1603852387792	OK	 
USER	Friendly and CLosed Scenario	49	END	1603852345215	1603852387793
REQUEST	59		request_2	1603852368676	1603852387798	OK	 
USER	Friendly and CLosed Scenario	59	END	1603852345217	1603852387799
REQUEST	85		request_2	1603852368662	1603852387800	OK	 
USER	Friendly and CLosed Scenario	85	END	1603852345224	1603852387801
REQUEST	200		request_1	1603852368873	1603852387869	OK	 
REQUEST	130		request_2	1603852370622	1603852387882	OK	 
USER	Not Friendly and Open Scenario	130	END	1603852356952	1603852387883
REQUEST	216		request_1	1603852370293	1603852387886	OK	 
REQUEST	221		request_1	1603852370653	1603852387889	OK	 
REQUEST	223		request_1	1603852370792	1603852387891	OK	 
REQUEST	23		request_2	1603852368684	1603852388813	OK	 
USER	Friendly and CLosed Scenario	23	END	1603852345204	1603852388814
REQUEST	204		request_1	1603852369243	1603852388869	OK	 
REQUEST	229		request_1	1603852371222	1603852388890	OK	 
REQUEST	230		request_1	1603852371292	1603852388890	OK	 
REQUEST	235		request_1	1603852371652	1603852388892	OK	 
REQUEST	6		request_2	1603852368684	1603852389813	OK	 
USER	Friendly and CLosed Scenario	6	END	1603852345171	1603852389814
REQUEST	206		request_1	1603852369423	1603852389824	OK	 
REQUEST	205		request_1	1603852369333	1603852389871	OK	 
REQUEST	22		request_2	1603852371682	1603852389895	OK	 
USER	Friendly and CLosed Scenario	22	END	1603852345203	1603852389896
REQUEST	131		request_2	1603852370622	1603852390837	OK	 
REQUEST	214		request_1	1603852370152	1603852390838	OK	 
USER	Not Friendly and Open Scenario	131	END	1603852357152	1603852390838
REQUEST	129		request_2	1603852370612	1603852390840	OK	 
USER	Not Friendly and Open Scenario	129	END	1603852356751	1603852390841
REQUEST	124		request_2	1603852369722	1603852390842	OK	 
USER	Not Friendly and Open Scenario	124	END	1603852355742	1603852390843
REQUEST	207		request_1	1603852369513	1603852390844	OK	 
REQUEST	209		request_1	1603852369692	1603852390845	OK	 
REQUEST	63		request_2	1603852369673	1603852390870	OK	 
REQUEST	219		request_1	1603852370503	1603852390870	OK	 
REQUEST	210		request_1	1603852369783	1603852390870	OK	 
USER	Friendly and CLosed Scenario	63	END	1603852345219	1603852390871
REQUEST	76		request_2	1603852369673	1603852390871	OK	 
USER	Friendly and CLosed Scenario	76	END	1603852345222	1603852390872
REQUEST	212		request_1	1603852369972	1603852390872	OK	 
REQUEST	238		request_1	1603852371862	1603852390894	OK	 
REQUEST	128		request_2	1603852370723	1603852391840	OK	 
USER	Not Friendly and Open Scenario	128	END	1603852356552	1603852391842
REQUEST	224		request_1	1603852370862	1603852391890	OK	 
REQUEST	225		request_1	1603852370932	1603852391892	OK	 
REQUEST	220		request_1	1603852370573	1603852391893	OK	 
REQUEST	240		request_1	1603852372003	1603852391896	OK	 
REQUEST	239		request_1	1603852371933	1603852391897	OK	 
REQUEST	127		request_2	1603852370722	1603852392840	OK	 
USER	Not Friendly and Open Scenario	127	END	1603852356352	1603852392841
REQUEST	233		request_1	1603852371503	1603852392893	OK	 
REQUEST	226		request_1	1603852371002	1603852392893	OK	 
REQUEST	241		request_1	1603852372072	1603852392916	OK	 
REQUEST	227		request_1	1603852371073	1603852393841	OK	 
REQUEST	234		request_1	1603852371572	1603852393893	OK	 
REQUEST	242		request_1	1603852372152	1603852393916	OK	 
REQUEST	228		request_1	1603852371153	1603852394856	OK	 
REQUEST	132		request_2	1603852371642	1603852394857	OK	 
USER	Not Friendly and Open Scenario	132	END	1603852357352	1603852394858
REQUEST	243		request_1	1603852372202	1603852394893	OK	 
REQUEST	236		request_1	1603852371722	1603852394895	OK	 
REQUEST	247		request_1	1603852372442	1603852394916	OK	 
REQUEST	134		request_2	1603852371652	1603852395857	OK	 
REQUEST	133		request_2	1603852371722	1603852395857	OK	 
USER	Not Friendly and Open Scenario	134	END	1603852357752	1603852395858
USER	Not Friendly and Open Scenario	133	END	1603852357551	1603852395858
REQUEST	245		request_1	1603852372322	1603852395858	OK	 
REQUEST	244		request_1	1603852372262	1603852395911	OK	 
REQUEST	248		request_1	1603852372502	1603852395918	OK	 
REQUEST	246		request_1	1603852372382	1603852396858	OK	 
REQUEST	251		request_1	1603852372683	1603852396858	OK	 
REQUEST	20		request_2	1603852372682	1603852396910	OK	 
USER	Friendly and CLosed Scenario	20	END	1603852345202	1603852396911
REQUEST	66		request_2	1603852372682	1603852396936	OK	 
REQUEST	256		request_1	1603852372972	1603852396939	OK	 
USER	Friendly and CLosed Scenario	66	END	1603852345220	1603852396938
REQUEST	255		request_1	1603852372912	1603852397859	OK	 
REQUEST	61		request_2	1603852372682	1603852397860	OK	 
USER	Friendly and CLosed Scenario	61	END	1603852345219	1603852397861
REQUEST	109		request_2	1603852372682	1603852397910	OK	 
USER	Not Friendly and Open Scenario	109	END	1603852345228	1603852397911
REQUEST	252		request_1	1603852372732	1603852397911	OK	 
REQUEST	259		request_1	1603852373153	1603852397918	OK	 
REQUEST	257		request_1	1603852373033	1603852397918	OK	 
REQUEST	111		request_2	1603852373682	1603852397919	OK	 
USER	Not Friendly and Open Scenario	111	END	1603852345229	1603852397919
REQUEST	264		request_1	1603852373443	1603852398871	OK	 
REQUEST	258		request_1	1603852373092	1603852398873	OK	 
REQUEST	273		request_1	1603852373972	1603852398873	OK	 
REQUEST	75		request_2	1603852373692	1603852398876	OK	 
USER	Friendly and CLosed Scenario	75	END	1603852345222	1603852398877
REQUEST	253		request_1	1603852372792	1603852398910	OK	 
REQUEST	268		request_1	1603852373683	1603852398924	OK	 
REQUEST	29		request_2	1603852373692	1603852398925	OK	 
USER	Friendly and CLosed Scenario	29	END	1603852345208	1603852398926
REQUEST	274		request_1	1603852374032	1603852399874	OK	 
REQUEST	254		request_1	1603852372852	1603852399915	OK	 
REQUEST	275		request_1	1603852374093	1603852399926	OK	 
REQUEST	281		request_1	1603852374403	1603852399928	OK	 
REQUEST	277		request_1	1603852374203	1603852400874	OK	 
REQUEST	262		request_1	1603852373323	1603852400916	OK	 
REQUEST	287		request_1	1603852374703	1603852400937	OK	 
REQUEST	137		request_2	1603852374732	1603852400938	OK	 
USER	Not Friendly and Open Scenario	137	END	1603852358351	1603852400938
REQUEST	284		request_1	1603852374552	1603852400940	OK	 
REQUEST	278		request_1	1603852374252	1603852401875	OK	 
REQUEST	263		request_1	1603852373383	1603852401919	OK	 
REQUEST	288		request_1	1603852374752	1603852401938	OK	 
REQUEST	293		request_1	1603852375002	1603852401938	OK	 
REQUEST	136		request_2	1603852375672	1603852401938	OK	 
USER	Not Friendly and Open Scenario	136	END	1603852358152	1603852401939
REQUEST	1		request_2	1603852374692	1603852402881	OK	 
USER	Friendly and CLosed Scenario	1	END	1603852345154	1603852402881
REQUEST	142		request_2	1603852374742	1603852402882	OK	 
USER	Not Friendly and Open Scenario	142	END	1603852359351	1603852402883
REQUEST	267		request_1	1603852373623	1603852402917	OK	 
REQUEST	296		request_1	1603852375152	1603852402938	OK	 
REQUEST	50		request_2	1603852377722	1603852402941	OK	 
USER	Friendly and CLosed Scenario	50	END	1603852345215	1603852402941
REQUEST	294		request_1	1603852375052	1603852402942	OK	 
REQUEST	152		request_2	1603852377752	1603852402943	OK	 
REQUEST	143		request_2	1603852376742	1603852402943	OK	 
USER	Not Friendly and Open Scenario	152	END	1603852361352	1603852402943
REQUEST	297		request_1	1603852376653	1603852402944	OK	 
USER	Not Friendly and Open Scenario	143	END	1603852359552	1603852402944
REQUEST	299		request_1	1603852378592	1603852402945	OK	 
REQUEST	291		request_1	1603852374902	1603852403877	OK	 
REQUEST	265		request_1	1603852373502	1603852403934	OK	 
REQUEST	266		request_1	1603852373562	1603852403935	OK	 
REQUEST	269		request_1	1603852373733	1603852403941	OK	 
REQUEST	139		request_2	1603852378692	1603852403947	OK	 
USER	Not Friendly and Open Scenario	139	END	1603852358751	1603852403948
REQUEST	140		request_2	1603852378692	1603852403950	OK	 
USER	Not Friendly and Open Scenario	140	END	1603852358951	1603852403951
REQUEST	153		request_2	1603852379762	1603852403955	OK	 
USER	Not Friendly and Open Scenario	153	END	1603852361553	1603852403956
REQUEST	300		request_1	1603852379392	1603852403958	OK	 
REQUEST	290		request_1	1603852374852	1603852404890	OK	 
REQUEST	270		request_1	1603852373792	1603852404940	OK	 
REQUEST	271		request_1	1603852373852	1603852404942	OK	 
REQUEST	272		request_1	1603852373912	1603852404943	OK	 
REQUEST	302		request_1	1603852380912	1603852404954	OK	 
REQUEST	28		request_1	1603852345208	1603852405231	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	52		request_1	1603852345216	1603852405258	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	60		request_1	1603852345218	1603852405258	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	108		request_1	1603852345239	1603852405259	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	27		request_1	1603852345207	1603852405264	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	35		request_1	1603852345210	1603852405265	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	9		request_1	1603852345194	1603852405237	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	51		request_1	1603852345216	1603852405266	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	91		request_1	1603852345226	1603852405267	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	99		request_1	1603852345227	1603852405268	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	24		request_1	1603852345204	1603852405206	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	32		request_1	1603852345210	1603852405269	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	40		request_1	1603852345212	1603852405270	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	56		request_1	1603852345217	1603852405270	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	96		request_1	1603852345226	1603852405271	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	2		request_1	1603852345191	1603852405252	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	90		request_1	1603852345225	1603852405273	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	37		request_1	1603852345212	1603852405232	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	31		request_1	1603852345209	1603852405273	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	45		request_1	1603852345214	1603852405274	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	77		request_1	1603852345223	1603852405274	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	93		request_1	1603852345226	1603852405275	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	54		request_1	1603852345217	1603852405278	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	38		request_1	1603852345219	1603852405280	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	78		request_1	1603852345223	1603852405281	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	107		request_1	1603852345229	1603852405281	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	102		request_1	1603852345227	1603852405282	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to localhost/127.0.0.1:8080 after 60000 ms
REQUEST	39		request_2	1603852375692	1603852405879	OK	 
USER	Friendly and CLosed Scenario	39	END	1603852345212	1603852405880
REQUEST	279		request_1	1603852374302	1603852405946	OK	 
REQUEST	276		request_1	1603852374152	1603852405947	OK	 
REQUEST	144		request_2	1603852381702	1603852405969	OK	 
REQUEST	162		request_2	1603852382791	1603852405969	OK	 
USER	Not Friendly and Open Scenario	144	END	1603852359751	1603852405970
USER	Not Friendly and Open Scenario	162	END	1603852363351	1603852405970
REQUEST	165		request_2	1603852383802	1603852405971	OK	 
REQUEST	158		request_2	1603852382791	1603852405971	OK	 
REQUEST	173		request_2	1603852386812	1603852405972	OK	 
USER	Not Friendly and Open Scenario	165	END	1603852363951	1603852405972
USER	Not Friendly and Open Scenario	158	END	1603852362558	1603852405972
USER	Not Friendly and Open Scenario	173	END	1603852365551	1603852405973
REQUEST	161		request_2	1603852381792	1603852405975	OK	 
USER	Not Friendly and Open Scenario	161	END	1603852363152	1603852405976
REQUEST	138		request_2	1603852377702	1603852406880	OK	 
USER	Not Friendly and Open Scenario	138	END	1603852358552	1603852406881
REQUEST	298		request_1	1603852377713	1603852406882	OK	 
REQUEST	141		request_2	1603852378702	1603852406885	OK	 
USER	Not Friendly and Open Scenario	141	END	1603852359152	1603852406886
REQUEST	280		request_1	1603852374353	1603852406946	OK	 
REQUEST	169		request_2	1603852387832	1603852406972	OK	 
USER	Not Friendly and Open Scenario	169	END	1603852364752	1603852406973
REQUEST	69		request_2	1603852378731	1603852407895	OK	 
REQUEST	34		request_2	1603852378722	1603852407895	OK	 
USER	Friendly and CLosed Scenario	69	END	1603852345220	1603852407896
USER	Friendly and CLosed Scenario	34	END	1603852345210	1603852407898
REQUEST	148		request_2	1603852379762	1603852407900	OK	 
USER	Not Friendly and Open Scenario	148	END	1603852360552	1603852407901
REQUEST	283		request_1	1603852374502	1603852407947	OK	 
REQUEST	286		request_1	1603852374653	1603852407948	OK	 
REQUEST	135		request_2	1603852374732	1603852407950	OK	 
USER	Not Friendly and Open Scenario	135	END	1603852357952	1603852407951
REQUEST	289		request_1	1603852374803	1603852407953	OK	 
REQUEST	159		request_2	1603852386742	1603852407971	OK	 
REQUEST	178		request_2	1603852389832	1603852407971	OK	 
USER	Not Friendly and Open Scenario	159	END	1603852362752	1603852407972
USER	Not Friendly and Open Scenario	178	END	1603852366402	1603852407972
REQUEST	183		request_2	1603852389832	1603852407972	OK	 
USER	Not Friendly and Open Scenario	183	END	1603852367021	1603852407973
REQUEST	175		request_2	1603852389832	1603852407973	OK	 
USER	Not Friendly and Open Scenario	175	END	1603852365952	1603852407974
REQUEST	155		request_2	1603852380792	1603852408906	OK	 
USER	Not Friendly and Open Scenario	155	END	1603852361952	1603852408907
REQUEST	292		request_1	1603852374952	1603852408953	OK	 
REQUEST	184		request_2	1603852389842	1603852408972	OK	 
REQUEST	181		request_2	1603852393772	1603852408972	OK	 
REQUEST	194		request_2	1603852391862	1603852408972	OK	 
USER	Not Friendly and Open Scenario	181	END	1603852366771	1603852408972
USER	Not Friendly and Open Scenario	194	END	1603852368332	1603852408972
USER	Not Friendly and Open Scenario	184	END	1603852367151	1603852408973
REQUEST	303		request_1	1603852381702	1603852409907	OK	 
REQUEST	295		request_1	1603852375102	1603852409959	OK	 
REQUEST	189		request_2	1603852395782	1603852409973	OK	 
USER	Not Friendly and Open Scenario	189	END	1603852367772	1603852409973
REQUEST	305		request_1	1603852383643	1603852410908	OK	 
REQUEST	157		request_2	1603852381792	1603852410908	OK	 
USER	Not Friendly and Open Scenario	157	END	1603852362352	1603852410909
REQUEST	150		request_2	1603852377752	1603852410958	OK	 
USER	Not Friendly and Open Scenario	150	END	1603852360951	1603852410958
REQUEST	46		request_2	1603852376692	1603852410958	OK	 
USER	Friendly and CLosed Scenario	46	END	1603852345214	1603852410959
REQUEST	215		request_2	1603852396891	1603852410977	OK	 
REQUEST	229		request_2	1603852398901	1603852410978	OK	 
REQUEST	219		request_2	1603852400882	1603852410980	OK	 
USER	Not Friendly and Open Scenario	215	END	1603852370222	1603852410977
USER	Not Friendly and Open Scenario	229	END	1603852371222	1603852410978
USER	Not Friendly and Open Scenario	219	END	1603852370502	1603852410981
REQUEST	216		request_2	1603852397902	1603852410977	OK	 
REQUEST	214		request_2	1603852400852	1603852410981	OK	 
USER	Not Friendly and Open Scenario	216	END	1603852370292	1603852410982
USER	Not Friendly and Open Scenario	214	END	1603852370152	1603852410982
REQUEST	207		request_2	1603852400862	1603852410983	OK	 
USER	Not Friendly and Open Scenario	207	END	1603852369511	1603852410983
REQUEST	149		request_2	1603852385742	1603852411909	OK	 
USER	Not Friendly and Open Scenario	149	END	1603852360751	1603852411910
